animation_name,block_index,block_offset,block_size,command_index,command_offset_in_block,raw_opcode,command_id,command_name,opcode_high_flags,meta,record_size
Snow1_start,4,0x588,456,18,0x1B0,0x002E,46,TIMER,0x0000,0x0040,16
Snow1_start,4,0x588,456,19,0x1C0,0x0005,5,ENDIF,0x0000,0x0022,8
Snow1_start,5,0x750,456,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Snow1_start,5,0x750,456,1,0x40,0x0026,38,CALL_SEQUENCE,0x0000,0x0022,8
Snow1_start,5,0x750,456,2,0x48,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Snow1_start,5,0x750,456,3,0x68,0x0002,2,IF,0x0000,0x0042,16
Snow1_start,5,0x750,456,4,0x78,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Snow1_start,5,0x750,456,5,0x8C,0x021B,27,SOUND,0x0200,0x0060,24
Snow1_start,5,0x750,456,6,0xA4,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
Snow1_start,5,0x750,456,7,0xD4,0x002E,46,TIMER,0x0000,0x0040,16
Snow1_start,5,0x750,456,8,0xE4,0x001C,28,LIGHT,0x0000,0x0022,8
Snow1_start,5,0x750,456,9,0xEC,0x021B,27,SOUND,0x0200,0x0060,24
Snow1_start,5,0x750,456,10,0x104,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow1_start,5,0x750,456,11,0x118,0x021B,27,SOUND,0x0200,0x0060,24
Snow1_start,5,0x750,456,12,0x130,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow1_start,5,0x750,456,13,0x144,0x001D,29,WHILE,0x0000,0x0022,8
Snow1_start,5,0x750,456,14,0x14C,0x0004,4,ELSE,0x0000,0x0022,8
Snow1_start,5,0x750,456,15,0x154,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Snow1_start,5,0x750,456,16,0x168,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
Snow1_start,5,0x750,456,17,0x198,0x021B,27,SOUND,0x0200,0x0060,24
Snow1_start,5,0x750,456,18,0x1B0,0x002E,46,TIMER,0x0000,0x0040,16
Snow1_start,5,0x750,456,19,0x1C0,0x0005,5,ENDIF,0x0000,0x0022,8
Snow1_start,6,0x918,568,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Snow1_start,6,0x918,568,1,0x40,0x0026,38,CALL_SEQUENCE,0x0000,0x0022,8
Snow1_start,6,0x918,568,2,0x48,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Snow1_start,6,0x918,568,3,0x68,0x0002,2,IF,0x0000,0x0062,24
Snow1_start,6,0x918,568,4,0x80,0x020D,13,LOOP,0x0200,0x0080,32
Snow1_start,6,0x918,568,5,0xA0,0x020D,13,LOOP,0x0200,0x0080,32
Snow1_start,6,0x918,568,6,0xC0,0x0002,2,IF,0x0000,0x0042,16
Snow1_start,6,0x918,568,7,0xD0,0x021B,27,SOUND,0x0200,0x0060,24
Snow1_start,6,0x918,568,8,0xE8,0x0212,18,OBJECT_ROTATE_STATE,0x0200,0x0030,12
Snow1_start,6,0x918,568,9,0xF4,0x0003,3,ELSEIF,0x0000,0x0042,16
Snow1_start,6,0x918,568,10,0x104,0x021B,27,SOUND,0x0200,0x0060,24
Snow1_start,6,0x918,568,11,0x11C,0x0212,18,OBJECT_ROTATE_STATE,0x0200,0x0030,12
Snow1_start,6,0x918,568,12,0x128,0x0004,4,ELSE,0x0000,0x0022,8
Snow1_start,6,0x918,568,13,0x130,0x021B,27,SOUND,0x0200,0x0060,24
Snow1_start,6,0x918,568,14,0x148,0x0005,5,ENDIF,0x0000,0x0022,8
Snow1_start,6,0x918,568,15,0x150,0x021B,27,SOUND,0x0200,0x0060,24
Snow1_start,6,0x918,568,16,0x168,0x0003,3,ELSEIF,0x0000,0x0062,24
Snow1_start,6,0x918,568,17,0x180,0x020D,13,LOOP,0x0200,0x0080,32
Snow1_start,6,0x918,568,18,0x1A0,0x0004,4,ELSE,0x0000,0x0022,8
Snow1_start,6,0x918,568,19,0x1A8,0x020D,13,LOOP,0x0200,0x0080,32
Snow1_start,6,0x918,568,20,0x1C8,0x001C,28,LIGHT,0x0000,0x0022,8
Snow1_start,6,0x918,568,21,0x1D0,0x021B,27,SOUND,0x0200,0x0060,24
Snow1_start,6,0x918,568,22,0x1E8,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow1_start,6,0x918,568,23,0x1FC,0x021B,27,SOUND,0x0200,0x0060,24
Snow1_start,6,0x918,568,24,0x214,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow1_start,6,0x918,568,25,0x228,0x001D,29,WHILE,0x0000,0x0022,8
Snow1_start,6,0x918,568,26,0x230,0x0005,5,ENDIF,0x0000,0x0022,8
Snow1_start,7,0xB50,100,0,0x1C,0x0203,3,ELSEIF,0x0200,0x00A0,40
Snow1_start,7,0xB50,100,1,0x44,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Snow1_start,8,0xBB4,120,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Snow1_start,8,0xBB4,120,1,0x40,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Snow1_start,8,0xBB4,120,2,0x60,0x021B,27,SOUND,0x0200,0x0060,24
Snow1_start,9,0xC2C,140,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Snow1_start,9,0xC2C,140,1,0x40,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Snow1_start,9,0xC2C,140,2,0x60,0x0001,1,QUAD_ALIGN,0x0000,0x0010,4
Snow1_start,9,0xC2C,140,3,0x64,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Snow2_special,0,0x0,40,0,0x1C,0x021E,30,END_WHILE,0x0200,0x0030,12
Snow2_start,0,0x0,184,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0080,32
Snow2_start,0,0x0,184,1,0x3C,0x0217,23,OBJECT_MOTION_SI_SCRIPT,0x0200,0x0030,12
Snow2_start,0,0x0,184,2,0x48,0x001C,28,LIGHT,0x0000,0x0072,28
Snow2_start,0,0x0,184,3,0x64,0x001D,29,WHILE,0x0000,0x0022,8
Snow2_start,0,0x0,184,4,0x6C,0x001C,28,LIGHT,0x0000,0x0082,32
Snow2_start,0,0x0,184,5,0x8C,0x001D,29,WHILE,0x0000,0x0022,8
Snow2_start,0,0x0,184,6,0x94,0x0211,17,OBJECT_TRANSLATE_STATE,0x0200,0x0050,20
Snow2_start,0,0x0,184,7,0xA8,0x001C,28,LIGHT,0x0000,0x0022,8
Snow2_start,0,0x0,184,8,0xB0,0x001D,29,WHILE,0x0000,0x0022,8
Snow2_start,1,0xB8,744,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Snow2_start,1,0xB8,744,1,0x40,0x001C,28,LIGHT,0x0000,0x0022,8
Snow2_start,1,0xB8,744,2,0x48,0x0002,2,IF,0x0000,0x0062,24
Snow2_start,1,0xB8,744,3,0x60,0x0026,38,CALL_SEQUENCE,0x0000,0x0022,8
Snow2_start,1,0xB8,744,4,0x68,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Snow2_start,1,0xB8,744,5,0x88,0x0208,8,RANGE_TEST,0x0200,0x0070,28
Snow2_start,1,0xB8,744,6,0xA4,0x0218,24,PARTICLE_SOURCE,0x0200,0x00A0,40
Snow2_start,1,0xB8,744,7,0xCC,0x0002,2,IF,0x0000,0x0062,24
Snow2_start,1,0xB8,744,8,0xE4,0x0203,3,ELSEIF,0x0200,0x0080,32
Snow2_start,1,0xB8,744,9,0x104,0x0002,2,IF,0x0000,0x00A2,40
Snow2_start,1,0xB8,744,10,0x12C,0x0203,3,ELSEIF,0x0200,0x0090,36
Snow2_start,1,0xB8,744,11,0x150,0x0002,2,IF,0x0000,0x0042,16
Snow2_start,1,0xB8,744,12,0x160,0x021A,26,DESTRUCTION_SOURCE,0x0200,0x0080,32
Snow2_start,1,0xB8,744,13,0x180,0x002E,46,TIMER,0x0000,0x0040,16
Snow2_start,1,0xB8,744,14,0x190,0x0003,3,ELSEIF,0x0000,0x0042,16
Snow2_start,1,0xB8,744,15,0x1A0,0x021A,26,DESTRUCTION_SOURCE,0x0200,0x0080,32
Snow2_start,1,0xB8,744,16,0x1C0,0x002E,46,TIMER,0x0000,0x0040,16
Snow2_start,1,0xB8,744,17,0x1D0,0x0004,4,ELSE,0x0000,0x0022,8
Snow2_start,1,0xB8,744,18,0x1D8,0x021A,26,DESTRUCTION_SOURCE,0x0200,0x0080,32
Snow2_start,1,0xB8,744,19,0x1F8,0x002E,46,TIMER,0x0000,0x0040,16
Snow2_start,1,0xB8,744,20,0x208,0x0005,5,ENDIF,0x0000,0x0022,8
Snow2_start,1,0xB8,744,21,0x210,0x000E,14,WAIT,0x0000,0x0030,12
Snow2_start,1,0xB8,744,22,0x21C,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Snow2_start,1,0xB8,744,23,0x23C,0x000E,14,WAIT,0x0000,0x0030,12
Snow2_start,1,0xB8,744,24,0x248,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Snow2_start,1,0xB8,744,25,0x270,0x002E,46,TIMER,0x0000,0x0040,16
Snow2_start,1,0xB8,744,26,0x280,0x0005,5,ENDIF,0x0000,0x0022,8
Snow2_start,1,0xB8,744,27,0x288,0x0005,5,ENDIF,0x0000,0x0022,8
Snow2_start,1,0xB8,744,28,0x290,0x000E,14,WAIT,0x0000,0x0030,12
Snow2_start,1,0xB8,744,29,0x29C,0x0001,1,QUAD_ALIGN,0x0000,0x0030,12
Snow2_start,1,0xB8,744,30,0x2A8,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Snow2_start,1,0xB8,744,31,0x2D0,0x0025,37,INVALIDATE_ANIMATION,0x0000,0x0022,8
Snow2_start,1,0xB8,744,32,0x2D8,0x0005,5,ENDIF,0x0000,0x0022,8
Snow2_start,1,0xB8,744,33,0x2E0,0x001D,29,WHILE,0x0000,0x0022,8
Snow2_start,2,0x3A0,1128,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Snow2_start,2,0x3A0,1128,1,0x40,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Snow2_start,2,0x3A0,1128,2,0x60,0x001C,28,LIGHT,0x0000,0x0022,8
Snow2_start,2,0x3A0,1128,3,0x68,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Snow2_start,2,0x3A0,1128,4,0x7C,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
Snow2_start,2,0x3A0,1128,5,0xAC,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow2_start,2,0x3A0,1128,6,0xC0,0x0218,24,PARTICLE_SOURCE,0x0200,0x00A0,40
Snow2_start,2,0x3A0,1128,7,0xE8,0x0002,2,IF,0x0000,0x00C2,48
Snow2_start,2,0x3A0,1128,8,0x118,0x001C,28,LIGHT,0x0000,0x00B2,44
Snow2_start,2,0x3A0,1128,9,0x144,0x001D,29,WHILE,0x0000,0x0022,8
Snow2_start,2,0x3A0,1128,10,0x14C,0x002E,46,TIMER,0x0000,0x0040,16
Snow2_start,2,0x3A0,1128,11,0x15C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow2_start,2,0x3A0,1128,12,0x170,0x021A,26,DESTRUCTION_SOURCE,0x0200,0x0080,32
Snow2_start,2,0x3A0,1128,13,0x190,0x002E,46,TIMER,0x0000,0x0040,16
Snow2_start,2,0x3A0,1128,14,0x1A0,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow2_start,2,0x3A0,1128,15,0x1B4,0x0002,2,IF,0x0000,0x0062,24
Snow2_start,2,0x3A0,1128,16,0x1CC,0x021A,26,DESTRUCTION_SOURCE,0x0200,0x0080,32
Snow2_start,2,0x3A0,1128,17,0x1EC,0x002E,46,TIMER,0x0000,0x0040,16
Snow2_start,2,0x3A0,1128,18,0x1FC,0x0005,5,ENDIF,0x0000,0x0022,8
Snow2_start,2,0x3A0,1128,19,0x204,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow2_start,2,0x3A0,1128,20,0x218,0x002E,46,TIMER,0x0000,0x0040,16
Snow2_start,2,0x3A0,1128,21,0x228,0x002E,46,TIMER,0x0000,0x0040,16
Snow2_start,2,0x3A0,1128,22,0x238,0x002E,46,TIMER,0x0000,0x0040,16
Snow2_start,2,0x3A0,1128,23,0x248,0x0005,5,ENDIF,0x0000,0x0022,8
Snow2_start,2,0x3A0,1128,24,0x250,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow2_start,2,0x3A0,1128,25,0x264,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Snow2_start,2,0x3A0,1128,26,0x284,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Snow2_start,2,0x3A0,1128,27,0x298,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow2_start,2,0x3A0,1128,28,0x2AC,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Snow2_start,2,0x3A0,1128,29,0x2C0,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow2_start,2,0x3A0,1128,30,0x2D4,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Snow2_start,2,0x3A0,1128,31,0x2E8,0x0218,24,PARTICLE_SOURCE,0x0200,0x00A0,40
Snow2_start,2,0x3A0,1128,32,0x310,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Snow2_start,2,0x3A0,1128,33,0x338,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow2_start,2,0x3A0,1128,34,0x34C,0x0001,1,QUAD_ALIGN,0x0000,0x0010,4
Snow2_start,2,0x3A0,1128,35,0x350,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Snow2_start,2,0x3A0,1128,36,0x378,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow2_start,2,0x3A0,1128,37,0x38C,0x0001,1,QUAD_ALIGN,0x0000,0x0010,4
Snow2_start,2,0x3A0,1128,38,0x390,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Snow2_start,2,0x3A0,1128,39,0x3B8,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow2_start,2,0x3A0,1128,40,0x3CC,0x0001,1,QUAD_ALIGN,0x0000,0x0010,4
Snow2_start,2,0x3A0,1128,41,0x3D0,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Snow2_start,2,0x3A0,1128,42,0x3F8,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Snow2_start,2,0x3A0,1128,43,0x418,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow2_start,2,0x3A0,1128,44,0x42C,0x020D,13,LOOP,0x0200,0x0080,32
Snow2_start,2,0x3A0,1128,45,0x44C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow2_start,2,0x3A0,1128,46,0x460,0x001D,29,WHILE,0x0000,0x0022,8
Snow2_start,3,0x808,128,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Snow2_start,3,0x808,128,1,0x40,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Snow2_start,3,0x808,128,2,0x60,0x020D,13,LOOP,0x0200,0x0080,32
Snow2_start,4,0x888,316,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Snow2_start,4,0x888,316,1,0x40,0x0026,38,CALL_SEQUENCE,0x0000,0x0022,8
Snow2_start,4,0x888,316,2,0x48,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Snow2_start,4,0x888,316,3,0x68,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Snow2_start,4,0x888,316,4,0x7C,0x021B,27,SOUND,0x0200,0x0060,24
Snow2_start,4,0x888,316,5,0x94,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
Snow2_start,4,0x888,316,6,0xC4,0x002E,46,TIMER,0x0000,0x0040,16
Snow2_start,4,0x888,316,7,0xD4,0x001C,28,LIGHT,0x0000,0x0022,8
Snow2_start,4,0x888,316,8,0xDC,0x021B,27,SOUND,0x0200,0x0060,24
Snow2_start,4,0x888,316,9,0xF4,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow2_start,4,0x888,316,10,0x108,0x021B,27,SOUND,0x0200,0x0060,24
Snow2_start,4,0x888,316,11,0x120,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow2_start,4,0x888,316,12,0x134,0x001D,29,WHILE,0x0000,0x0022,8
Snow2_start,5,0x9C4,316,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Snow2_start,5,0x9C4,316,1,0x40,0x0026,38,CALL_SEQUENCE,0x0000,0x0022,8
Snow2_start,5,0x9C4,316,2,0x48,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Snow2_start,5,0x9C4,316,3,0x68,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Snow2_start,5,0x9C4,316,4,0x7C,0x021B,27,SOUND,0x0200,0x0060,24
Snow2_start,5,0x9C4,316,5,0x94,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
Snow2_start,5,0x9C4,316,6,0xC4,0x002E,46,TIMER,0x0000,0x0040,16
Snow2_start,5,0x9C4,316,7,0xD4,0x001C,28,LIGHT,0x0000,0x0022,8
Snow2_start,5,0x9C4,316,8,0xDC,0x021B,27,SOUND,0x0200,0x0060,24
Snow2_start,5,0x9C4,316,9,0xF4,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow2_start,5,0x9C4,316,10,0x108,0x021B,27,SOUND,0x0200,0x0060,24
Snow2_start,5,0x9C4,316,11,0x120,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow2_start,5,0x9C4,316,12,0x134,0x001D,29,WHILE,0x0000,0x0022,8
Snow2_start,6,0xB00,512,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Snow2_start,6,0xB00,512,1,0x40,0x0026,38,CALL_SEQUENCE,0x0000,0x0022,8
Snow2_start,6,0xB00,512,2,0x48,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Snow2_start,6,0xB00,512,3,0x68,0x0002,2,IF,0x0000,0x0062,24
Snow2_start,6,0xB00,512,4,0x80,0x020D,13,LOOP,0x0200,0x0080,32
Snow2_start,6,0xB00,512,5,0xA0,0x020D,13,LOOP,0x0200,0x0080,32
Snow2_start,6,0xB00,512,6,0xC0,0x0002,2,IF,0x0000,0x0042,16
Snow2_start,6,0xB00,512,7,0xD0,0x021B,27,SOUND,0x0200,0x0060,24
Snow2_start,6,0xB00,512,8,0xE8,0x0212,18,OBJECT_ROTATE_STATE,0x0200,0x0030,12
Snow2_start,6,0xB00,512,9,0xF4,0x0003,3,ELSEIF,0x0000,0x0042,16
Snow2_start,6,0xB00,512,10,0x104,0x021B,27,SOUND,0x0200,0x0060,24
Snow2_start,6,0xB00,512,11,0x11C,0x0212,18,OBJECT_ROTATE_STATE,0x0200,0x0030,12
Snow2_start,6,0xB00,512,12,0x128,0x0004,4,ELSE,0x0000,0x0022,8
Snow2_start,6,0xB00,512,13,0x130,0x021B,27,SOUND,0x0200,0x0060,24
Snow2_start,6,0xB00,512,14,0x148,0x0005,5,ENDIF,0x0000,0x0022,8
Snow2_start,6,0xB00,512,15,0x150,0x021B,27,SOUND,0x0200,0x0060,24
Snow2_start,6,0xB00,512,16,0x168,0x0004,4,ELSE,0x0000,0x0022,8
Snow2_start,6,0xB00,512,17,0x170,0x020D,13,LOOP,0x0200,0x0080,32
Snow2_start,6,0xB00,512,18,0x190,0x001C,28,LIGHT,0x0000,0x0022,8
Snow2_start,6,0xB00,512,19,0x198,0x021B,27,SOUND,0x0200,0x0060,24
Snow2_start,6,0xB00,512,20,0x1B0,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow2_start,6,0xB00,512,21,0x1C4,0x021B,27,SOUND,0x0200,0x0060,24
Snow2_start,6,0xB00,512,22,0x1DC,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow2_start,6,0xB00,512,23,0x1F0,0x001D,29,WHILE,0x0000,0x0022,8
Snow2_start,6,0xB00,512,24,0x1F8,0x0005,5,ENDIF,0x0000,0x0022,8
Snow2_start,7,0xD00,100,0,0x1C,0x0203,3,ELSEIF,0x0200,0x00A0,40
Snow2_start,7,0xD00,100,1,0x44,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Snow2_start,8,0xD64,120,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Snow2_start,8,0xD64,120,1,0x40,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Snow2_start,8,0xD64,120,2,0x60,0x021B,27,SOUND,0x0200,0x0060,24
Snow2_start,9,0xDDC,140,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Snow2_start,9,0xDDC,140,1,0x40,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Snow2_start,9,0xDDC,140,2,0x60,0x0001,1,QUAD_ALIGN,0x0000,0x0010,4
Snow2_start,9,0xDDC,140,3,0x64,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Snow3_special,0,0x0,40,0,0x1C,0x021E,30,END_WHILE,0x0200,0x0030,12
Snow3_start,0,0x0,184,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0080,32
Snow3_start,0,0x0,184,1,0x3C,0x0217,23,OBJECT_MOTION_SI_SCRIPT,0x0200,0x0030,12
Snow3_start,0,0x0,184,2,0x48,0x001C,28,LIGHT,0x0000,0x0072,28
Snow3_start,0,0x0,184,3,0x64,0x001D,29,WHILE,0x0000,0x0022,8
Snow3_start,0,0x0,184,4,0x6C,0x001C,28,LIGHT,0x0000,0x0082,32
Snow3_start,0,0x0,184,5,0x8C,0x001D,29,WHILE,0x0000,0x0022,8
Snow3_start,0,0x0,184,6,0x94,0x0211,17,OBJECT_TRANSLATE_STATE,0x0200,0x0050,20
Snow3_start,0,0x0,184,7,0xA8,0x001C,28,LIGHT,0x0000,0x0022,8
Snow3_start,0,0x0,184,8,0xB0,0x001D,29,WHILE,0x0000,0x0022,8
Snow3_start,1,0xB8,580,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Snow3_start,1,0xB8,580,1,0x40,0x001C,28,LIGHT,0x0000,0x0022,8
Snow3_start,1,0xB8,580,2,0x48,0x0002,2,IF,0x0000,0x0062,24
Snow3_start,1,0xB8,580,3,0x60,0x0026,38,CALL_SEQUENCE,0x0000,0x0022,8
Snow3_start,1,0xB8,580,4,0x68,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Snow3_start,1,0xB8,580,5,0x88,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow3_start,1,0xB8,580,6,0x9C,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Snow3_start,1,0xB8,580,7,0xB0,0x0218,24,PARTICLE_SOURCE,0x0200,0x00A0,40
Snow3_start,1,0xB8,580,8,0xD8,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Snow3_start,1,0xB8,580,9,0x100,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow3_start,1,0xB8,580,10,0x114,0x0001,1,QUAD_ALIGN,0x0000,0x0010,4
Snow3_start,1,0xB8,580,11,0x118,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Snow3_start,1,0xB8,580,12,0x140,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow3_start,1,0xB8,580,13,0x154,0x0001,1,QUAD_ALIGN,0x0000,0x0010,4
Snow3_start,1,0xB8,580,14,0x158,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Snow3_start,1,0xB8,580,15,0x180,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow3_start,1,0xB8,580,16,0x194,0x0001,1,QUAD_ALIGN,0x0000,0x0010,4
Snow3_start,1,0xB8,580,17,0x198,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Snow3_start,1,0xB8,580,18,0x1C0,0x020D,13,LOOP,0x0200,0x0090,36
Snow3_start,1,0xB8,580,19,0x1E4,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow3_start,1,0xB8,580,20,0x1F8,0x0218,24,PARTICLE_SOURCE,0x0200,0x0080,32
Snow3_start,1,0xB8,580,21,0x218,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow3_start,1,0xB8,580,22,0x22C,0x0025,37,INVALIDATE_ANIMATION,0x0000,0x0022,8
Snow3_start,1,0xB8,580,23,0x234,0x0005,5,ENDIF,0x0000,0x0022,8
Snow3_start,1,0xB8,580,24,0x23C,0x001D,29,WHILE,0x0000,0x0022,8
Snow3_start,2,0x2FC,992,0,0x1C,0x0203,3,ELSEIF,0x0200,0x0090,36
Snow3_start,2,0x2FC,992,1,0x40,0x001C,28,LIGHT,0x0000,0x0022,8
Snow3_start,2,0x2FC,992,2,0x48,0x0208,8,RANGE_TEST,0x0200,0x0050,20
Snow3_start,2,0x2FC,992,3,0x5C,0x020C,12,ANIM_LOD,0x0200,0x00C0,48
Snow3_start,2,0x2FC,992,4,0x8C,0x0002,2,IF,0x0000,0x00C2,48
Snow3_start,2,0x2FC,992,5,0xBC,0x001C,28,LIGHT,0x0000,0x00B2,44
Snow3_start,2,0x2FC,992,6,0xE8,0x001D,29,WHILE,0x0000,0x0022,8
Snow3_start,2,0x2FC,992,7,0xF0,0x001C,28,LIGHT,0x0000,0x0082,32
Snow3_start,2,0x2FC,992,8,0x110,0x001D,29,WHILE,0x0000,0x0022,8
Snow3_start,2,0x2FC,992,9,0x118,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow3_start,2,0x2FC,992,10,0x12C,0x0002,2,IF,0x0000,0x0062,24
Snow3_start,2,0x2FC,992,11,0x144,0x021A,26,DESTRUCTION_SOURCE,0x0200,0x0080,32
Snow3_start,2,0x2FC,992,12,0x164,0x002E,46,TIMER,0x0000,0x0040,16
Snow3_start,2,0x2FC,992,13,0x174,0x0005,5,ENDIF,0x0000,0x0022,8
Snow3_start,2,0x2FC,992,14,0x17C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow3_start,2,0x2FC,992,15,0x190,0x0002,2,IF,0x0000,0x0062,24
Snow3_start,2,0x2FC,992,16,0x1A8,0x021A,26,DESTRUCTION_SOURCE,0x0200,0x0080,32
Snow3_start,2,0x2FC,992,17,0x1C8,0x0005,5,ENDIF,0x0000,0x0022,8
Snow3_start,2,0x2FC,992,18,0x1D0,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow3_start,2,0x2FC,992,19,0x1E4,0x002E,46,TIMER,0x0000,0x0040,16
Snow3_start,2,0x2FC,992,20,0x1F4,0x0005,5,ENDIF,0x0000,0x0022,8
Snow3_start,2,0x2FC,992,21,0x1FC,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow3_start,2,0x2FC,992,22,0x210,0x0218,24,PARTICLE_SOURCE,0x0200,0x00A0,40
Snow3_start,2,0x2FC,992,23,0x238,0x0001,1,QUAD_ALIGN,0x0000,0x0030,12
Snow3_start,2,0x2FC,992,24,0x244,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
Snow3_start,2,0x2FC,992,25,0x26C,0x0209,9,RANDOM_WEIGHT,0x0200,0x0050,20
Snow3_start,2,0x2FC,992,26,0x280,0x0001,1,QUAD_ALIGN,0x0000,0x0010,4
Snow3_start,2,0x2FC,992,27,0x284,0x0213,19,OBJECT_MOTION,0x0200,0x00A1,40
